system:index,FloodClass,FloodRisk,NDWI,elevation,slope,.geo
3295,0,-0.1534491277344883,-0.6667249,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19005221294361,24.20788928725171]}"
3296,1,0.009480315732332538,-0.36836708,12,1.0168071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19193867504026,24.20788928725171]}"
3297,1,-0.07228223212881174,-0.47598544,14,2.114476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1935556425517,24.20788928725171]}"
3298,0,-0.1425004403876727,-0.5910863,12,3.0478632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19436412630739,24.20788928725171]}"
3299,0,-0.17864777938234527,-0.7242519,13,1.3760904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20729986639873,24.20788928725171]}"
3300,1,0.021124182863993944,-0.30443287,12,2.0329695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14962802515822,24.207619792666478]}"
3301,1,0.03581018205512277,-0.28220627,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15151448725487,24.207619792666478]}"
3302,1,-0.0746099908193748,-0.48185232,13,2.2341917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15205347642535,24.207619792666478]}"
3303,1,0.030617017516975254,-0.30572242,13,1.3760887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15528741144817,24.207619792666478]}"
3304,0,-0.18488748643427333,-0.6028976,17,4.1219344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16741466778382,24.207619792666478]}"
3305,1,0.0035845485572448058,-0.4148309,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17226557031807,24.207619792666478]}"
3306,0,-0.12022465230619271,-0.6074058,13,1.3760887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17684697826706,24.207619792666478]}"
3307,1,-0.01402359628677368,-0.409375,13,1.0168048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1784639457785,24.207619792666478]}"
3308,1,-0.0472115520075135,-0.5224231,12,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17900293494893,24.207619792666478]}"
3309,1,0.03107478800425541,-0.31080687,12,1.3760887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18843524543223,24.207619792666478]}"
3310,0,-0.16651388082437396,-0.72993135,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19005221294361,24.207619792666478]}"
3311,0,-0.1378247737347032,-0.642606,13,1.3760887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19113019128457,24.207619792666478]}"
3312,0,-0.09091996163790542,-0.5571677,14,1.0168048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19328614796643,24.207619792666478]}"
3313,0,-0.15347117793602993,-0.6455747,12,2.2341917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19436412630739,24.207619792666478]}"
3314,0,-0.12334343434343434,-0.66868687,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20729986639873,24.207619792666478]}"
3315,1,0.048740006295247086,-0.32452,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15501791686296,24.207350298081238]}"
3316,0,-0.13002317764740387,-0.5806789,15,2.2341876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16391123817573,24.207350298081238]}"
3317,0,-0.1765829053022689,-0.6638472,18,2.0329652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16687567861334,24.207350298081238]}"
3318,0,-0.08733519990532437,-0.5033518,15,2.0329652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1679536569543,24.207350298081238]}"
3319,1,-0.08005650679441141,-0.53306955,12,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16957062446568,24.207350298081238]}"
3320,1,-0.06317040172709328,-0.5316687,9,1.0168027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17091809739185,24.207350298081238]}"
3321,0,-0.13314945637918416,-0.63212556,10,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1728045594885,24.207350298081238]}"
3322,1,0.005096687434343484,-0.35676315,13,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17388253782946,24.207350298081238]}"
3323,1,-0.0025769401915711476,-0.35183528,12,2.0329652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17415203241472,24.207350298081238]}"
3324,1,-0.0274278863000418,-0.4338123,11,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1746910215852,24.207350298081238]}"
3325,0,-0.1331004176743626,-0.65710443,12,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17738596743754,24.207350298081238]}"
3326,0,-0.09409798248815332,-0.5670996,14,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18035040787515,24.207350298081238]}"
3327,1,-6.299052570128243E-4,-0.36221632,14,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18061990246036,24.207350298081238]}"
3328,1,0.024143441210126203,-0.26131955,12,2.9598396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18142838621606,24.207350298081238]}"
3329,0,-0.14749120703908322,-0.66793895,12,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18654878333558,24.207350298081238]}"
3330,1,-0.07677060069517225,-0.5101737,9,2.2341876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18789625626175,24.207350298081238]}"
3331,1,0.017446785076152282,-0.34406295,11,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18897423460265,24.207350298081238]}"
3332,0,-0.13858110029530846,-0.6704901,11,1.0168027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.207350298081238]}"
3333,0,-0.19012349099298484,-0.72692835,12,2.0329652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19059120211409,24.207350298081238]}"
3334,0,-0.14700942937156963,-0.6789225,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1908606966993,24.207350298081238]}"
3335,1,-0.02503009939936951,-0.3847416,14,2.0329652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19328614796643,24.207350298081238]}"
3336,0,-0.12355483342745684,-0.6080662,14,1.3760871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1935556425517,24.207350298081238]}"
3337,0,-0.08136264485344238,-0.6087253,9,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19571159923356,24.207350298081238]}"
3338,1,-0.023646214786499302,-0.39071348,12,2.1144738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19786755591548,24.207350298081238]}"
3339,0,-0.11024562902647908,-0.5058589,12,3.5658092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20002351259734,24.207350298081238]}"
3340,1,0.02501382014442494,-0.34687597,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14881954140253,24.207080803496005]}"
3341,1,0.005469344921279377,-0.3859649,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15070600349918,24.207080803496005]}"
3342,1,-0.007131805023006595,-0.3088512,13,3.1853096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1528619601811,24.207080803496005]}"
3343,0,-0.12569828674490868,-0.5780292,14,2.2341835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15367044393679,24.207080803496005]}"
3344,1,-0.02831168950115647,-0.31203613,13,4.164681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15528741144817,24.207080803496005]}"
3345,0,-0.1229742112285162,-0.6272764,13,1.0168004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16121629232339,24.207080803496005]}"
3346,0,-0.19640370303797683,-0.6583748,12,4.0608153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17226557031807,24.207080803496005]}"
3347,0,-0.15607554120894587,-0.62893957,12,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1757689999261,24.207080803496005]}"
3348,0,-0.18578499609947857,-0.70899105,13,2.1144729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17738596743754,24.207080803496005]}"
3349,1,0.07802986932025108,-0.23126824,12,1.0168004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17792495660802,24.207080803496005]}"
3350,0,-0.1830376677842551,-0.7210319,15,1.3760854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18008091328988,24.207080803496005]}"
3351,1,-0.04216943811000078,-0.3626437,14,3.44238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18061990246036,24.207080803496005]}"
3352,0,-0.19874099211918572,-0.73816353,13,2.0329607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18250636455701,24.207080803496005]}"
3353,0,-0.11527963686023518,-0.63346285,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19436412630739,24.207080803496005]}"
3354,0,-0.18583629168934934,-0.61399275,11,4.7919955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19705907215973,24.207080803496005]}"
3355,1,0.006219740832644066,-0.42156053,11,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19840654508596,24.207080803496005]}"
3356,1,-0.06229475765701725,-0.5035461,11,1.3760854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15097549808439,24.206811308910765]}"
3357,1,0.1364788067429154,-0.12037037,11,1.0168004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15798235730057,24.206811308910765]}"
3358,1,0.04504637397958802,-0.27086383,14,1.3760854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16013831398243,24.206811308910765]}"
3359,1,0.04097619130553269,-0.29695123,14,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1604078085677,24.206811308910765]}"
3360,0,-0.0978342885457244,-0.57699656,13,1.0168004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16094679773812,24.206811308910765]}"
3361,0,-0.16282974571197856,-0.7069875,13,1.0168004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16121629232339,24.206811308910765]}"
3362,0,-0.13935492162744537,-0.63361347,18,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16552820568717,24.206811308910765]}"
3363,0,-0.20561525994499733,-0.6845984,14,3.5658035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17037910822143,24.206811308910765]}"
3364,0,-0.10961920465379923,-0.4848058,12,4.0608153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17226557031807,24.206811308910765]}"
3365,0,-0.19574487059679926,-0.7010962,12,2.9598389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17603849451137,24.206811308910765]}"
3366,0,-0.09725501032905251,-0.4798779,12,3.5658035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18088939704558,24.206811308910765]}"
3367,1,0.015726925341036944,-0.2806324,11,3.0478435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18385383748318,24.206811308910765]}"
3368,1,0.05080999664714856,-0.26420665,10,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18439282665366,24.206811308910765]}"
3369,1,-0.06191109276534921,-0.47650376,11,2.0329607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19032170752888,24.206811308910765]}"
3370,0,-0.17238515160789525,-0.7177269,12,1.3760854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19059120211409,24.206811308910765]}"
3371,1,-0.05657726994522417,-0.45057562,13,2.1144729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19220816962553,24.206811308910765]}"
3372,1,-0.07296301110998377,-0.46753246,10,2.9598389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19571159923356,24.206811308910765]}"
3373,0,-0.09160820412629705,-0.5098491,14,2.2341835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20002351259734,24.206811308910765]}"
3374,1,0.015322966705802025,-0.36625767,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15043650891397,24.206541814325533]}"
3375,1,0.07082512499324459,-0.18377088,15,2.1144717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15313145476631,24.206541814325533]}"
3376,0,-0.08406935427882563,-0.52909535,14,1.3760839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15367044393679,24.206541814325533]}"
3377,1,0.22537579834889815,0.105423525,19,1.0167981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16256376524956,24.206541814325533]}"
3378,0,-0.18472245919325325,-0.66607773,19,2.2341795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16445022734621,24.206541814325533]}"
3379,0,-0.11717569465998982,-0.601255,16,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16714517319855,24.206541814325533]}"
3380,0,-0.18511611005370995,-0.70165336,14,2.1144717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1754995053409,24.206541814325533]}"
3381,1,-0.057252169546265594,-0.481461,13,1.3760839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18627928875031,24.206541814325533]}"
3382,0,-0.1964633137480343,-0.73155946,12,2.2341795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18681827792079,24.206541814325533]}"
3383,0,-0.20861809214553315,-0.7352129,12,2.750582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19301665338122,24.206541814325533]}"
3384,1,-0.02036471312819062,-0.4460575,9,1.0167981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19759806133021,24.206541814325533]}"
3385,1,0.036651885021023636,-0.3140244,12,1.016796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1501670143287,24.206272319740293]}"
3386,1,0.00572065637234169,-0.256917,13,3.8410423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15313145476631,24.206272319740293]}"
3387,1,0.046845537759714756,-0.30921254,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1566348843744,24.206272319740293]}"
3388,0,-0.14512747108598473,-0.6396761,11,2.1144707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1604078085677,24.206272319740293]}"
3389,1,-0.07960061982181613,-0.46528804,12,3.04783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16067730315291,24.206272319740293]}"
3390,0,-0.12579891535394092,-0.56623083,16,2.2341754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16175528149387,24.206272319740293]}"
3391,0,-0.15209627017495983,-0.6148745,18,2.0329518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16498921651669,24.206272319740293]}"
3392,0,-0.12230156960835524,-0.61750674,15,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1690316352952,24.206272319740293]}"
3393,0,-0.19088262370252804,-0.73672193,15,1.3760822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16957062446568,24.206272319740293]}"
3394,0,-0.1785747522320804,-0.72047764,16,1.016796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16984011905095,24.206272319740293]}"
3395,0,-0.146207373361432,-0.59850156,12,3.04783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1719960757328,24.206272319740293]}"
3396,0,-0.18764582664514678,-0.7542484,11,1.3760822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17630798909659,24.206272319740293]}"
3397,0,-0.19528748332295037,-0.72320795,13,2.2341754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17711647285228,24.206272319740293]}"
3398,0,-0.17336255381532198,-0.7280533,13,1.016796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17792495660802,24.206272319740293]}"
3399,1,0.0018503142815101958,-0.25171283,13,4.1646633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18035040787515,24.206272319740293]}"
3400,1,0.025636175245177348,-0.29336062,11,2.2341754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18061990246036,24.206272319740293]}"
3401,0,-0.15401397348620569,-0.74202794,11,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18088939704558,24.206272319740293]}"
3402,0,-0.12416384654045906,-0.6763277,12,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1830453537275,24.206272319740293]}"
3403,0,-0.14953641340403223,-0.6660295,13,1.3760822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1833148483127,24.206272319740293]}"
3404,0,-0.14878472485666705,-0.694473,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18735726709127,24.206272319740293]}"
3405,0,-0.08867155937094409,-0.47193125,13,3.185297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19382513713691,24.206272319740293]}"
3406,0,-0.11157566208393366,-0.60210806,11,1.3760822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1946336208926,24.206272319740293]}"
3407,1,-0.06783391322408404,-0.5205714,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19678957757452,24.206272319740293]}"
3408,1,-0.059907845881925215,-0.46923685,11,2.1144707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19786755591548,24.206272319740293]}"
3409,0,-0.10683713242558879,-0.51728076,13,2.9598372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19867603967117,24.206272319740293]}"
3410,0,-0.14378666360356404,-0.6414,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19948452342686,24.206272319740293]}"
3411,1,-0.018855482597571575,-0.38439307,12,2.0329475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15151448725487,24.20600282515506]}"
3412,1,0.0638460707151394,-0.23098996,10,2.0329475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15636538978913,24.20600282515506]}"
3413,1,0.03400844477045639,-0.27061626,12,2.2341714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15717387354482,24.20600282515506]}"
3414,0,-0.12489098958134479,-0.543759,16,2.7505753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16121629232339,24.20600282515506]}"
3415,0,-0.11956374787527418,-0.50049603,16,3.5657866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16283325983483,24.20600282515506]}"
3416,1,-0.07196358861959923,-0.42223227,14,3.4423723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16310275442004,24.20600282515506]}"
